book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
392,389627,389627,2617009,115,810993139,9780810993140.0,Jeff Kinney,2004.0,Greg Heffley's Journal,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",en-US,3.96,254852,263269,13337,10196,18564,53471,69722,111316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
399,3950967,3950967,3007490,131,747599874,9780747599880.0,J.K. Rowling,2007.0,The Tales of Beedle the Bard,The Tales of Beedle the Bard,en-US,4.06,284833,319107,11330,3019,15025,69367,103350,128346,https://images.gr-assets.com/books/1373467575m/3950967.jpg,https://images.gr-assets.com/books/1373467575s/3950967.jpg
402,391729,391729,1383053,12,553212281,9780553212280.0,Edgar Allan Poe,1843.0,The Tell-Tale Heart,The Tell-Tale Heart and Other Writings,en-GB,4.15,195689,197636,1050,2456,6438,33803,70786,84153,https://images.gr-assets.com/books/1327936583m/391729.jpg,https://images.gr-assets.com/books/1327936583s/391729.jpg
413,7190,7190,1263212,1341,,,Alexandre Dumas,1844.0,Les Trois Mousquetaires,The Three Musketeers,,4.06,195274,221481,4974,2176,8195,46090,83254,81766,https://images.gr-assets.com/books/1320436982m/7190.jpg,https://images.gr-assets.com/books/1320436982s/7190.jpg
416,6327,6327,105046,174,590032496,9780590032490.0,"Roald Dahl, Quentin Blake",1983.0,The Witches,The Witches,en-US,4.17,221431,234145,5190,3156,7583,40191,79598,103617,https://images.gr-assets.com/books/1351707720m/6327.jpg,https://images.gr-assets.com/books/1351707720s/6327.jpg
422,862041,862041,2962492,76,545044251,9780545044260.0,J.K. Rowling,1998.0,Complete Harry Potter Boxed Set,"Harry Potter Boxset (Harry Potter, #1-7)",eng,4.74,190050,204125,6508,1105,1285,7020,30666,164049,https://images.gr-assets.com/books/1392579059m/862041.jpg,https://images.gr-assets.com/books/1392579059s/862041.jpg
425,46799,46799,2115708,92,1416914633,9781416914630.0,"Beatrice Sparks, Anonymous",1971.0,Go Ask Alice,Go Ask Alice,eng,3.77,196677,205554,9202,7940,18269,51957,63188,64200,https://images.gr-assets.com/books/1327870536m/46799.jpg,https://images.gr-assets.com/books/1327870536s/46799.jpg
444,99107,99107,1225592,244,525467564,9780525467560.0,"A.A. Milne, Ernest H. Shepard",1926.0,Winnie-the-Pooh,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",eng,4.34,207550,215213,2978,2636,5254,28148,60427,118748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
447,2248573,2248573,3124969,143,375826726,9780375826730.0,Christopher Paolini,2008.0,Brisingr,"Brisingr (The Inheritance Cycle, #3)",eng,4.03,211645,226941,7993,4273,13094,44147,75689,89738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
454,767680,767680,3132746,41,60245867,9780060245860.0,"Laura Joffe Numeroff, Felicia Bond",1985.0,If You Give a Mouse a Cookie,If You Give a Mouse a Cookie,en-US,4.24,198083,198778,3016,3208,7772,32336,50573,104889,https://images.gr-assets.com/books/1276046901m/767680.jpg,https://images.gr-assets.com/books/1276046901s/767680.jpg
466,659469,659469,16998382,44,345368584,9780345368580.0,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,The Hobbit,The Hobbit: Graphic Novel,eng,4.48,155338,159435,957,991,2180,14437,43107,98720,https://images.gr-assets.com/books/1374681632m/659469.jpg,https://images.gr-assets.com/books/1374681632s/659469.jpg
469,41899,41899,4195128,123,439321603,9780439321600.0,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001.0,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,eng,3.95,185928,209465,6523,2847,13155,52573,64027,76863,https://images.gr-assets.com/books/1303738520m/41899.jpg,https://images.gr-assets.com/books/1303738520s/41899.jpg
478,2932,2932,604666,558,375757325,9780375757330.0,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719.0,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",Robinson Crusoe,eng,3.66,178188,196865,4603,6429,18126,58497,67140,46673,https://images.gr-assets.com/books/1403180114m/2932.jpg,https://images.gr-assets.com/books/1403180114s/2932.jpg
480,18122,18122,1774510,42,440238153,9780440238160.0,Philip Pullman,2000.0,The Amber Spyglass,"The Amber Spyglass (His Dark Materials, #3)",eng,4.06,192315,217610,6693,4739,11883,39131,70648,91209,https://images.gr-assets.com/books/1329189152m/18122.jpg,https://images.gr-assets.com/books/1329189152s/18122.jpg
486,307791,307791,2285229,69,375822747,9780375822740.0,Jeanne DuPrau,2003.0,The City of Ember,"The City of Ember (Book of Ember, #1)",eng,3.85,198809,204085,9322,3684,13227,53014,74561,59599,https://images.gr-assets.com/books/1397931596m/307791.jpg,https://images.gr-assets.com/books/1397931596s/307791.jpg
492,7967,7967,2327777,99,812550757,9780812550760.0,Orson Scott Card,1986.0,Speaker for the Dead,"Speaker for the Dead (Ender's Saga, #2)",en-US,4.04,164287,182764,6579,1855,8031,36323,70924,65631,https://images.gr-assets.com/books/1295660894m/7967.jpg,https://images.gr-assets.com/books/1295660894s/7967.jpg
496,1295,1295,1584694,161,553381679,9780553381670.0,Jean M. Auel,1980.0,The Clan of the Cave Bear,"The Clan of the Cave Bear (Earth's Children, #1)",eng,4.02,176062,187874,5137,3977,10151,37279,63914,72553,https://images.gr-assets.com/books/1385331302m/1295.jpg,https://images.gr-assets.com/books/1385331302s/1295.jpg
497,3685,3685,4639714,1033,439228905,9780439228910.0,Anna Sewell,1877.0,Black Beauty,Black Beauty,eng,3.94,183255,195205,3377,3633,11665,47165,62472,70270,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
500,38980,38980,2073907,125,613371658,9780613371650.0,Meg Cabot,2000.0,The Princess Diaries,"The Princess Diaries (The Princess Diaries, #1)",eng,3.76,193140,200671,4289,5442,16659,57732,61651,59187,https://images.gr-assets.com/books/1355011082m/38980.jpg,https://images.gr-assets.com/books/1355011082s/38980.jpg
505,27523,27523,972769,63,842342702,9780842342700.0,"Tim LaHaye, Jerry B. Jenkins",1995.0,Left Behind:  A Novel of the Earth's Last Days,"Left Behind (Left Behind, #1)",eng,3.81,161173,165021,3210,12626,13163,31144,43391,64697,https://images.gr-assets.com/books/1406505054m/27523.jpg,https://images.gr-assets.com/books/1406505054s/27523.jpg
518,34268,34268,1358908,1416,805072454,9780805072460.0,"J.M. Barrie, Michael Hague",1904.0,Peter Pan,Peter Pan,en-US,4.1,169306,196359,7464,2488,8076,38675,65507,81613,https://images.gr-assets.com/books/1337714526m/34268.jpg,https://images.gr-assets.com/books/1337714526s/34268.jpg
519,24768,24768,1568076,78,689865392,9780689865400.0,Scott Westerfeld,2005.0,Pretties,"Pretties (Uglies, #2)",eng,3.85,193405,203755,9390,3808,13664,52192,72804,61287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
529,7733,7733,2394716,1762,141439491,9780141439500.0,"Jonathan Swift, Robert DeMaria Jr.",1726.0,Gulliver’s Travels,Gulliver's Travels,eng,3.55,168727,188299,3927,5995,19839,63680,61509,37276,https://images.gr-assets.com/books/1427829692m/7733.jpg,https://images.gr-assets.com/books/1427829692s/7733.jpg
540,3008,3008,1313599,11,142437018,9780142437020.0,"Frances Hodgson Burnett, Nancy Bond",1905.0,A Little Princess,A Little Princess,eng,4.2,199872,215833,5128,2653,6227,35428,73488,98037,https://images.gr-assets.com/books/1327868556m/3008.jpg,https://images.gr-assets.com/books/1327868556s/3008.jpg
542,84119,84119,3294501,280,439861365,9780439861370.0,C.S. Lewis,1954.0,The horse and his boy,"The Horse and His Boy (Chronicles of Narnia, #5)",eng,3.9,189671,209180,4913,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,https://images.gr-assets.com/books/1388210968s/84119.jpg
544,77767,77767,2884161,146,64400026,9780064400020.0,"Laura Ingalls Wilder, Garth Williams",1935.0,Little House on the Prairie,"Little House on the Prairie (Little House, #2)",eng,4.18,195424,200869,3220,3278,7217,33528,61997,94849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
545,144974,144974,1602074,383,380002558,9780380002560.0,"Margery Williams Bianco, William   Nicholson",1922.0,The Velveteen Rabbit,The Velveteen Rabbit,eng,4.29,173469,186686,2714,2438,5354,26752,52991,99151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
549,231850,231850,261903,58,670241334,9780670241330.0,Don Freeman,1948.0,Corduroy,Corduroy,en-US,4.28,160860,162337,1902,1966,5326,25357,42664,87024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
555,117251,117251,112914,3,393315053,9780393315060.0,"Kenneth Branagh, William Shakespeare",1996.0,,"Hamlet: Screenplay, Introduction And Film Diary",eng,4.12,156869,156873,194,1788,6304,30594,50942,67245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
561,378,378,1782584,82,394820371,9780394820380.0,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth,The Phantom Tollbooth,en-US,4.22,178432,185392,8011,2848,6922,27918,56237,91467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
569,13152,13152,1829521,96,446617792,9780446617800.0,James Patterson,2005.0,The Angel Experiment,"The Angel Experiment (Maximum Ride, #1)",eng,4.08,172302,183035,8606,4747,9858,32564,54067,81799,https://images.gr-assets.com/books/1339277875m/13152.jpg,https://images.gr-assets.com/books/1339277875s/13152.jpg
577,84981,84981,1955922,127,374480095,9780374480100.0,Natalie Babbitt,1975.0,Tuck Everlasting,Tuck Everlasting,eng,3.85,174280,184056,7187,3823,12462,46988,64213,56570,https://images.gr-assets.com/books/1445184695m/84981.jpg,https://images.gr-assets.com/books/1445184695s/84981.jpg
579,197084,197084,1837885,44,1713221,9780001713220.0,P.D. Eastman,1960.0,Are You My Mother?,Are You My Mother?,eng,4.16,174204,177809,1864,3986,8065,31523,45916,88319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
586,3682,3682,2113193,65,689875347,9780689875340.0,Libba Bray,2003.0,A Great and Terrible Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",eng,3.79,173613,182107,8902,6620,16645,44166,56502,58174,https://images.gr-assets.com/books/1284558475m/3682.jpg,https://images.gr-assets.com/books/1284558475s/3682.jpg
590,58696,58696,4711940,1240,140439447,9780140439440.0,"Charles Dickens, Jeremy Tambling",1849.0,David Copperfield,David Copperfield,eng,3.96,150512,164400,4623,3426,9508,35753,56963,58750,https://images.gr-assets.com/books/1461452762m/58696.jpg,https://images.gr-assets.com/books/1461452762s/58696.jpg
593,13642,13642,113603,157,553383043,9780553383040.0,Ursula K. Le Guin,1968.0,A Wizard of Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",en-US,3.99,155042,167058,5357,3253,9210,34737,58618,61240,https://images.gr-assets.com/books/1353424536m/13642.jpg,https://images.gr-assets.com/books/1353424536s/13642.jpg
594,357664,357664,25169,77,763616052,9780763616050.0,"Kate DiCamillo, Chris Sheban",2000.0,Because of Winn-Dixie,Because of Winn-Dixie,eng,4.0,154476,159075,6594,2076,8308,36097,54057,58537,https://images.gr-assets.com/books/1456871914m/357664.jpg,https://images.gr-assets.com/books/1456871914s/357664.jpg
595,5148,5148,39755,82,743253973,9780743253970.0,John Knowles,1959.0,A Separate Peace,A Separate Peace,en-US,3.56,155901,162403,5580,8518,18503,45480,53424,36478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
601,19321,19321,644171,1,723247706,9780723247710.0,Beatrix Potter,1901.0,The Tale of Peter Rabbit,The Tale of Peter Rabbit,eng,4.17,162373,165470,1404,2294,6298,30659,48594,77625,https://images.gr-assets.com/books/1485118382m/19321.jpg,https://images.gr-assets.com/books/1485118382s/19321.jpg
602,65641,65641,1419727,257,64405044,9780064405040.0,"C.S. Lewis, Pauline Baynes",1953.0,The Silver Chair,"The Silver Chair (Chronicles of Narnia, #4)",eng,3.95,170453,185348,3391,1580,9479,47180,65697,61412,https://images.gr-assets.com/books/1336139237m/65641.jpg,https://images.gr-assets.com/books/1336139237s/65641.jpg
606,71728,71728,1743336,278,743278909,9780743278900.0,"Richard Bach, Russell Munson",1970.0,Jonathan Livingston Seagull,Jonathan Livingston Seagull,en-US,3.8,133728,150767,5501,6169,13796,34951,44689,51162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
608,310259,310259,277308,54,920668372,9780920668380.0,"Robert Munsch, Sheila McGraw",1986.0,Love You Forever,Love You Forever,en-GB,4.34,159703,162007,4286,5949,6288,16941,29626,103203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
615,22205,22205,132402,42,142501557,9780142501560.0,Sarah Dessen,2002.0,This Lullaby,This Lullaby,eng,4.03,151829,155107,4597,2714,8175,32346,49750,62122,https://images.gr-assets.com/books/1397779294m/22205.jpg,https://images.gr-assets.com/books/1397779294s/22205.jpg
618,8921,8921,3311984,1717,451528018,9780451528020.0,"Arthur Conan Doyle, Anne Perry",1902.0,The Hound of the Baskervilles,The Hound of the Baskervilles,eng,4.09,154517,178563,5421,1098,5204,35369,71857,65035,https://images.gr-assets.com/books/1355929358m/8921.jpg,https://images.gr-assets.com/books/1355929358s/8921.jpg
621,37732,37732,4121,75,689841582,9780689841580.0,Judy Blume,1970.0,"Are You There God? It's Me, Margaret","Are You There God? It's Me, Margaret",eng,3.89,151789,162083,5168,3588,10014,40314,55092,53075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
626,420282,420282,1045364,57,395389496,9780395389490.0,Chris Van Allsburg,1985.0,The Polar Express,The Polar Express,en-US,4.29,168001,168847,2498,2857,6268,23676,42383,93663,https://images.gr-assets.com/books/1356707942m/420282.jpg,https://images.gr-assets.com/books/1356707942s/420282.jpg
627,125507,125507,120878,39,140544518,9780140544510.0,"Jon Scieszka, Lane Smith",1989.0,The True Story of the Three Little Pigs,The True Story of the 3 Little Pigs,en-GB,4.29,141945,144093,2618,1449,4217,21301,40806,76320,https://images.gr-assets.com/books/1327884731m/125507.jpg,https://images.gr-assets.com/books/1327884731s/125507.jpg
639,93,93,1738595,771,753454947,9780753454950.0,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",1880.0,Heidi,Heidi,eng,3.97,144497,154669,2667,2236,8362,37291,50838,55942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
641,84369,84369,1059917,245,7202326,9780007202320.0,C.S. Lewis,1956.0,The Last Battle,"The Last Battle (Chronicles of Narnia, #7)",eng,4.02,158701,174641,4156,3501,10243,35440,54778,70679,https://images.gr-assets.com/books/1308814830m/84369.jpg,https://images.gr-assets.com/books/1308814830s/84369.jpg
648,7664041,7664041,10260587,119,375856110,9780375856110.0,Christopher Paolini,2011.0,Inheritance,"Inheritance (The Inheritance Cycle, #4)",en-US,4.08,146905,162717,8891,3498,9379,28585,50380,70875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
650,46787,46787,2478635,1075,1840224029,9781840224020.0,Harriet Beecher Stowe,1852.0,Uncle Tom's Cabin or Life Among the Lowly,Uncle Tom's Cabin,eng,3.83,137858,155559,5696,3732,11754,39559,52344,48170,https://images.gr-assets.com/books/1414349231m/46787.jpg,https://images.gr-assets.com/books/1414349231s/46787.jpg
656,852470,852470,1008494,58,1423100034,9781423100030.0,Ally Carter,2006.0,"I'd Tell You I Love You, But Then I'd Have to Kill You","I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",en-US,3.82,150222,157885,6720,6407,13220,37418,45880,54960,https://images.gr-assets.com/books/1334491180m/852470.jpg,https://images.gr-assets.com/books/1334491180s/852470.jpg
661,46677,46677,1086647,47,689711735,9780689711730.0,"Judith Viorst, Ray Cruz",1972.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",en-CA,4.22,146073,147047,2213,2443,5423,23838,40774,74569,https://images.gr-assets.com/books/1405259744m/46677.jpg,https://images.gr-assets.com/books/1405259744s/46677.jpg
679,475339,475339,2666907,74,590133373,9780590133370.0,Ludwig Bemelmans,1939.0,Mad About Madeline,Madeline,en-GB,4.22,156726,158318,1407,2361,5708,26834,43736,79679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
681,8337,8337,1200805,132,60885378,9780060885370.0,"Laura Ingalls Wilder, Garth Williams",1932.0,Little House In The Big Woods,"Little House in the Big Woods (Little House, #1)",eng,4.16,165127,177991,4096,2773,5952,31155,57916,80195,https://images.gr-assets.com/books/1475195170m/8337.jpg,https://images.gr-assets.com/books/1475195170s/8337.jpg
